PosX,PosY,TestItem1,TestItem2,TestItem3,TestItem4,TestItem5,TestItem6
11,-91,0.925355715,0.365494908,0.965903963,0.310339754,0.496980765,0.063910685
11,-90,0.413336065,0.201657121,0.021314359,0.04678814,0.385560864,0.546799981
11,-89,0.533881666,0.991337345,0.615568136,0.297512812,0.115955927,0.109833737
11,-88,0.905223706,0.313742848,0.054015844,0.859942857,0.175143278,0.504286833
11,-87,0.646431257,0.529053709,0.380798904,0.007343744,0.131007773,0.699667142
11,-86,0.765652428,0.72335834,0.213877437,0.831954155,0.162898239,0.641209799
11,-85,0.60784418,0.460402986,0.08751517,0.064175035,0.765858665,0.961155397
11,-84,0.871266283,0.368495929,0.828343577,0.501169331,0.255115691,0.187650433
11,-83,0.238604342,0.415185865,0.809746024,0.246839782,0.179157261,0.534658392
11,-82,0.083535493,0.194608386,0.692415248,0.281117889,0.835183077,0.801056775
11,-81,0.314677077,0.911642285,0.991429418,0.26167915,0.225011608,0.623841276
11,-80,0.428240242,0.804192634,0.687582729,0.359729084,0.894914271,0.868333315
11,-79,0.193830412,0.273560626,0.985442092,0.623866608,0.494821765,0.448110394
11,-78,0.728897136,0.961426851,0.165098384,0.654131416,0.688274034,0.837267337
11,-77,0.250213714,0.849816583,0.494931031,0.743699218,0.661136977,0.051617346
11,-76,0.080682125,0.506178461,0.684794684,0.759556647,0.004398921,0.098634989
11,-75,0.470019956,0.212845685,0.275737372,0.91649496,0.97686106,0.344264538
11,-74,0.801499963,0.06401696,0.453870339,0.975256267,0.545394228,0.804330104
11,-73,0.594388345,0.845408689,0.30477173,0.131714617,0.095151915,0.447896193
11,-72,0.70674868,0.766846262,0.181773918,0.583038437,0.862916404,0.303751426
11,-71,0.576281683,0.338431112,0.724832638,0.246560912,0.819643273,0.774062154
11,-70,0.69603429,0.992183423,0.548332984,0.596282453,0.964361704,0.485013715
11,-69,0.142585042,0.073167497,0.34161478,0.602311559,0.534575189,0.689887111
11,-68,0.786406579,0.061366794,0.422314205,0.195191956,0.52260161,0.741575563
11,-67,0.189229799,0.260064273,0.508187723,0.162006309,0.462677119,0.16188363
11,-66,0.81913941,0.345836159,0.215765804,0.584735655,0.841279704,0.483122892
11,-65,0.537859843,0.463905203,0.05377969,0.406387411,0.37666964,0.103427382
11,-64,0.440659956,0.157519078,0.284672706,0.817242014,0.031815342,0.556138108
11,-63,0.407903673,0.871159364,0.164630797,0.591084919,0.909264729,0.564777869
11,-62,0.270830689,0.017018096,0.505054963,0.055385767,0.104520984,0.111649899
11,-61,0.501315567,0.423449352,0.620566065,0.311964346,0.570732085,0.348885183
11,-60,0.813294723,0.049090738,0.452445994,0.373928068,0.653916646,0.748792154
11,-59,0.679058133,0.111770024,0.01612158,0.445349793,0.517222038,0.714647552
11,-58,0.625786954,0.067071701,0.11038669,0.2941977,0.791526114,0.179114079
11,-57,0.1442439,0.335550507,0.624944867,0.581281424,0.225132418,0.29076548
11,-56,0.163035443,0.34232791,0.600749434,0.872297524,0.561505642,0.159936157
11,-55,0.845415128,0.799300873,0.367932671,0.863569986,0.90310961,0.900686134
11,-54,0.875273194,0.803497392,0.318636276,0.891410042,0.661313969,0.233311722
11,-53,0.968681116,0.219384102,0.916555322,0.519793811,0.626627504,0.736095754
11,-52,0.375799033,0.700742859,0.093082448,0.413024157,0.129538974,0.623996235
11,-51,0.16997575,0.339482428,0.151482644,0.257514668,0.217125034,0.750043218
11,-50,0.949528178,0.348061656,0.347660123,0.789856065,0.558774446,0.32763732
11,-49,0.512351169,0.071035235,0.524058759,0.897016038,0.752692209,0.494793585
11,-48,0.113061054,0.890658492,0.268474666,0.107190274,0.430420296,0.980587633
11,-47,0.887692036,0.15390156,0.832964882,0.464262737,0.354038137,0.248998706
11,-46,0.331938776,0.537374111,0.599919388,0.565168117,0.32203959,0.196675875
11,-45,0.146276945,0.132077742,0.502582383,0.65150202,0.824661576,0.177129983
11,-44,0.772658409,0.675947919,0.216166487,0.2651352,0.649047108,0.688025229
11,-43,0.903106072,0.592246633,0.617612322,0.861724558,0.63942242,0.993166391
11,-42,0.07977814,0.235982804,0.002453449,0.931728835,0.695003701,0.013715501
11,-41,0.599663394,0.436105064,0.623990861,0.597760693,0.257108214,0.766466111
11,-40,0.697129966,0.017907008,0.279316843,0.298748077,0.999811478,0.492655342
11,-39,0.104255626,0.563222855,0.112042784,0.889186858,0.663147623,0.161031465
11,-38,0.988274675,0.165844165,0.859022339,0.734797036,0.347817585,0.327299736
11,-37,0.924301215,0.158658962,0.083769229,0.221030922,0.531629471,0.134917189
11,-36,0.929404085,0.589944844,0.277536035,0.52341399,0.015473793,0.271063911
11,-35,0.77742402,0.553577992,0.418906094,0.045339098,0.941558545,0.251694474
11,-34,0.334696863,0.348173632,0.39854784,0.633772362,0.00584787,0.806584769
11,-33,0.727431017,0.01337558,0.266969532,0.753961829,0.586507249,0.448960163
11,-32,0.30486969,0.047993157,0.975339307,0.568020156,0.372112405,0.873217933
11,-31,0.342504566,0.018870683,0.963201001,0.980852772,0.378913078,0.113839309
11,-30,0.706350311,0.645358186,0.621154937,0.037387407,0.551158392,0.549680108
11,-29,0.39693109,0.051049099,0.625871071,0.86587992,0.839015843,0.169352902
11,-28,0.807969661,0.812435769,0.472461356,0.650899017,0.190145342,0.923267421
11,-27,0.005171491,0.67186016,0.21251302,0.578344466,0.976957488,0.097191617
11,-26,0.032367942,0.856138383,0.380683798,0.918592883,0.076278025,0.143009782
11,-25,0.542279752,0.284880263,0.157707013,0.710757486,0.347547846,0.791388861
11,-24,0.01959215,0.071297542,0.956422811,0.485310389,0.029705206,0.215775058
11,-23,0.609986832,0.664563722,0.249750645,0.89095854,0.826532054,0.296824879
11,-22,0.557083427,0.377186951,0.106916607,0.810873593,0.087796491,0.465652473
11,-21,0.912556282,0.394581159,0.524691533,0.030240196,0.862800176,0.128467018
11,-20,0.224167997,0.069494046,0.702268378,0.385463514,0.701205778,0.276832372
11,-19,0.420066396,0.378967689,0.566350559,0.436847979,0.536596341,0.20801081
11,-18,0.632122551,0.937563613,0.478383783,0.341574646,0.390119312,0.515061845
11,-17,0.219214093,0.800880462,0.816658849,0.932164113,0.346159315,0.700035555
11,-16,0.979536021,0.174008005,0.940101097,0.504094471,0.851731018,0.146192484
11,-15,0.873812362,0.453217294,0.543189327,0.617825427,0.932129137,0.109959121
11,-14,0.895757614,0.907652896,0.633999276,0.928152774,0.26625598,0.316976919
11,-13,0.621913151,0.786610189,0.591586969,0.894286293,0.7163043,0.311919481
11,-12,0.19671969,0.519539575,0.185114335,0.732130102,0.999408949,0.632781393
11,-11,0.497111569,0.38558854,0.54297852,0.273662889,0.480341616,0.289328566
11,-10,0.774480355,0.23035941,0.98081988,0.60802659,0.896893912,0.262503591
11,-9,0.688655762,0.058286639,0.577870943,0.855238715,0.946586187,0.495553982
11,-8,0.882097,0.579142975,0.258478202,0.289459809,0.508974451,0.75820444
11,-7,0.473229942,0.870994019,0.786609808,0.047060267,0.987486037,0.774655896
11,-6,0.083963658,0.987060294,0.423681345,0.884094753,0.106825379,0.28471586
11,-5,0.632987826,0.475446695,0.770486003,0.416469295,0.989909577,0.220957242
11,-4,0.961682711,0.027734586,0.537828241,0.93490617,0.744853456,0.204542586
11,-3,0.593016364,0.908766029,0.294087511,0.406313683,0.959492358,0.912151048
11,-2,0.708302316,0.215137605,0.616708068,0.277316881,0.439327053,0.22196137
11,-1,0.340714806,0.54411003,0.392991248,0.680768316,0.535349486,0.806631071
11,0,0.643855548,0.85660835,0.287653328,0.343961478,0.420329099,0.572600027
11,1,0.055078973,0.833942173,0.038885763,0.03795719,0.806553393,0.649827781
11,2,0.790450841,0.24001801,0.05398709,0.952336923,0.727766093,0.506111111
11,3,0.772944836,0.522764442,0.318233153,0.59682829,0.722545415,0.727696173
11,4,0.239433969,0.817271311,0.734895543,0.403134855,0.363652158,0.927779497
11,5,0.139104131,0.864228581,0.713172635,0.630318256,0.3402695,0.7776626
11,6,0.299712479,0.214605123,0.405204888,0.495782395,0.392310805,0.016657062
11,7,0.046598578,0.798566561,0.825552295,0.828020171,0.083634001,0.420598506
11,8,0.961520836,0.368433132,0.32255385,0.124403443,0.011117783,0.632454692
11,9,0.669645145,0.568786141,0.803684786,0.485780914,0.29606254,0.068207371
11,10,0.447593894,0.924264047,0.804372267,0.178847183,0.971287331,0.945448429
11,11,0.243099052,0.883688809,0.908317,0.989123993,0.704731979,0.957105796
11,12,0.406113386,0.695563754,0.201801297,0.016280931,0.780948055,0.959669779
11,13,0.232507876,0.287777499,0.534755926,0.507226865,0.455354195,0.693233695
11,14,0.164522389,0.253689595,0.702201579,0.740626619,0.387817866,0.975936414
11,15,0.226813401,0.729480713,0.811815442,0.379863814,0.914151184,0.427338577
11,16,0.229813124,0.226782527,0.521210697,0.253047028,0.739995015,0.05119971
11,17,0.564928507,0.788973298,0.009997504,0.738554081,0.35231576,0.513825064
11,18,0.954922106,0.080132757,0.880954824,0.44322747,0.657143733,0.776560217
11,19,0.41413728,0.557241786,0.777375707,0.966914482,0.422196228,0.57327719
11,20,0.689437321,0.740774918,0.269116169,0.838918212,0.159366988,0.887761723
11,21,0.346581665,0.720088932,0.163743617,0.053568031,0.598852641,0.850391145
11,22,0.46868138,0.948244699,0.504780146,0.881847401,0.790492686,0.795355923
11,23,0.30605362,0.980574148,0.205331432,0.782301646,0.594632709,0.19585287
11,24,0.420527206,0.736385112,0.00319947,0.349946238,0.260017536,0.030265312
11,25,0.74479022,0.147491019,0.535293731,0.230375515,0.887146476,0.683872865
11,26,0.753575785,0.70390545,0.298954345,0.150596561,0.383839099,0.128327958
11,27,0.023208662,0.243379465,0.182154374,0.0786736,0.128351679,0.867757873
11,28,0.93829087,0.5771258,0.875885359,0.379809529,0.131789014,0.703184862
11,29,0.189256582,0.261612882,0.763070904,0.882146785,0.622361809,0.606241668
11,30,0.973844545,0.244930269,0.274234971,0.19744352,0.532194125,0.762747971
11,31,0.515108989,0.403414923,0.860630799,0.70197226,0.563786259,0.533382538
11,32,0.093017589,0.120752861,0.984577659,0.645634568,0.124155719,0.161177598
11,33,0.835754246,0.56997211,0.619894845,0.364471441,0.000339134,0.641552188
11,34,0.277903609,0.630284628,0.414396433,0.50152904,0.318810349,0.400142034
11,35,0.265130968,0.475103587,0.486605387,0.490856341,0.661646454,0.582397783
11,36,0.451607313,0.367923862,0.545191117,0.728779862,0.749921276,0.127785519
11,37,0.010596139,0.449161704,0.648931786,0.070930543,0.711716758,0.129379488
11,38,0.923984856,0.268122208,0.020005653,0.130911526,0.518121275,0.125756163
11,39,0.987090972,0.067768642,0.227316942,0.630996955,0.356875674,0.906044538
11,40,0.012538731,0.682561278,0.582558595,0.412223576,0.0352237,0.40919803
11,41,0.400231165,0.434386113,0.561635487,0.666076174,0.20297232,0.87275431
11,42,0.921583589,0.475439006,0.261378003,0.432904999,0.433287987,0.931499244
11,43,0.169975243,0.852389358,0.302516206,0.449195142,0.742288026,0.154745739
11,44,0.616882335,0.577697477,0.090700966,0.068606751,0.85364506,0.560252871
11,45,0.269033154,0.278273492,0.164415251,0.615728904,0.112526722,0.00123701
11,46,0.400941872,0.708438543,0.90778082,0.501156452,0.952511621,0.320206803
11,47,0.402913004,0.726859445,0.806573459,0.782159109,0.339207244,0.165109005
11,48,0.391096991,0.149992968,0.1508126,0.21374567,0.64584325,0.040092458
11,49,0.444171562,0.830644879,0.912706204,0.975162613,0.715566551,0.680403796
11,50,0.337273259,0.613118924,0.76951052,0.594490113,0.638803382,0.030047449
11,51,0.01051161,0.611224639,0.449058808,0.051297858,0.263910302,0.219822345
11,52,0.261853442,0.53459027,0.259166983,0.702133135,0.495857529,0.451713983
11,53,0.131518109,0.226532434,0.205399714,0.004982817,0.616278126,0.100591018
11,54,0.904936683,0.071750383,0.512972202,0.440088138,0.522846342,0.028079153
11,55,0.848200164,0.494719023,0.015476116,0.474079247,0.090088884,0.369802052
11,56,0.146818704,0.837643135,0.250833437,0.517868166,0.292661722,0.363908453
11,57,0.32922795,0.266155157,0.8845125,0.963817224,0.134789084,0.933156593
11,58,0.692403762,0.961484675,0.458757958,0.039609721,0.636092974,0.171549245
11,59,0.586764515,0.684542667,0.079102654,0.619839215,0.601747285,0.590034059
11,60,0.511914219,0.10929707,0.727257622,0.772885793,0.637035283,0.015197506
11,61,0.295734808,0.088158258,0.304929901,0.866505549,0.282615877,0.715060739
11,62,0.114146469,0.028065454,0.657240955,0.043549051,0.344977631,0.973021899
11,63,0.542192326,0.419521751,0.096525877,0.365170614,0.309958137,0.054357128
11,64,0.603607255,0.940943941,0.574047399,0.520606078,0.500316921,0.657440399
11,65,0.054720003,0.306886689,0.055160459,0.07105772,0.748591131,0.23573354
11,66,0.487683346,0.537347737,0.882952988,0.116901508,0.421958721,0.604900067
11,67,0.652215887,0.31396532,0.512337487,0.098863978,0.660022904,0.64547812
11,68,0.090132828,0.977345863,0.042332376,0.936966559,0.7304513,0.818936912
11,69,0.961679706,0.595676845,0.395392725,0.563843368,0.176049625,0.221105253
11,70,0.702775176,0.913709031,0.451267799,0.319412838,0.239637626,0.383104446
11,71,0.374154393,0.319583539,0.999834777,0.382441395,0.474968002,0.567298504
11,72,0.437007463,0.201043517,0.458572848,0.71640654,0.06367864,0.007555105
11,73,0.22741646,0.032843429,0.870892074,0.396411262,0.734017403,0.713733426
11,74,0.58509617,0.080865362,0.769303832,0.207131974,0.342949108,0.871113331
11,75,0.50179285,0.512194659,0.627963668,0.339248493,0.689149729,0.489578193
11,76,0.875226398,0.266089215,0.522806438,0.833988319,0.134289935,0.151327236
11,77,0.028860947,0.590834027,0.83303097,0.298557412,0.32924087,0.93853164
11,78,0.741792984,0.594330279,0.216333585,0.434920599,0.255241488,0.16146528
11,79,0.508168312,0.742319515,0.71291022,0.178061142,0.336405429,0.923150078
11,80,0.616736279,0.890012275,0.919931145,0.638959329,0.84668979,0.408034441
11,81,0.39979695,0.663467049,0.813080026,0.481644306,0.002907171,0.963765104
11,82,0.699821126,0.884751722,0.70580666,0.759155134,0.449017417,0.047497864
11,83,0.007538633,0.76716397,0.762988649,0.707521221,0.77479013,0.312005091
11,84,0.960793594,0.942790749,0.662886697,0.666323501,0.673099068,0.27366285
11,85,0.651907898,0.994590663,0.479417822,0.561378043,0.79613204,0.937367642
11,86,0.930452604,0.171522193,0.03721354,0.544004891,0.614918281,0.361627131
11,87,0.23514612,0.466021985,0.989784877,0.015611939,0.435334852,0.81021025
11,88,0.726409354,0.291607486,0.712346721,0.260739641,0.311646704,0.220965055
11,89,0.094777117,0.515148631,0.592234041,0.555510269,0.285228641,0.359855355
11,90,0.508249544,0.966231973,0.891599415,0.294971446,0.268647533,0.699872491
11,91,0.78776282,0.116171542,0.879091825,0.804476934,0.449817474,0.384462193
11,92,0.260197764,0.853975636,0.535259033,0.037328021,0.693201081,0.207743675
11,93,0.211836406,0.605187512,0.360413689,0.259818693,0.977161246,0.800347328
11,94,0.634158302,0.221923212,0.40260591,0.11993145,0.281513911,0.483038029
11,95,0.755363484,0.161948609,0.529055018,0.76243063,0.097697481,0.023089668
11,96,0.666080509,0.279739596,0.648359968,0.202658228,0.200323838,0.000207123
11,97,0.460786436,0.548600444,0.16180241,0.674289907,0.145774573,0.739863045
11,98,0.735597438,0.752708122,0.074929933,0.863595992,0.744191098,0.267487048
11,99,0.379969861,0.601816713,0.727126269,0.237588072,0.481574033,0.634966612
12,-99,0.70988992,0.06473778,0.514019033,0.79781975,0.612620469,0.921528959
12,-98,0.734319776,0.714559655,0.983210995,0.874456287,0.082811969,0.92016212
12,-97,0.814792952,0.563427275,0.755225384,0.361452506,0.592023685,0.569851423
12,-96,0.452372889,0.159255672,0.371902275,0.90342506,0.584546032,0.144154308
12,-95,0.337635112,0.574797126,0.162104029,0.400172081,0.582567259,0.710492631
12,-94,0.742992535,0.065086597,0.520983635,0.23405392,0.799670931,0.371264057
12,-93,0.670314797,0.126101289,0.68361642,0.596133091,0.381625299,0.689279113
12,-92,0.039785716,0.81202574,0.946450533,0.383545665,0.146513186,0.221532651
12,-91,0.536273536,0.440901593,0.727358713,0.15953803,0.776482512,0.79864765
12,-90,0.143081003,0.775701643,0.311774344,0.596101346,0.316058412,0.884288959
12,-89,0.090890149,0.352023824,0.903560357,0.876290431,0.973894648,0.877958335
12,-88,0.539760587,0.706202306,0.271750916,0.744838716,0.949747596,0.268128047
12,-87,0.071487871,0.052292342,0.77857842,0.25597204,0.567837632,0.641299646
12,-86,0.648278988,0.481227075,0.952451277,0.505049395,0.483337508,0.808975107
12,-85,0.552474308,0.669880717,0.118499043,0.193653249,0.223218567,0.610063251
12,-84,0.961702647,0.449720858,0.889688899,0.027346214,0.904167772,0.975829786
12,-83,0.428774243,0.809498873,0.010390856,0.225399756,0.076660392,0.678642832
12,-82,0.79360311,0.828206801,0.88881262,0.052861991,0.240940155,0.748099776
12,-81,0.956465317,0.162738383,0.156945428,0.424414443,0.249100735,0.150371786
12,-80,0.71892831,0.391451003,0.14333559,0.97398256,0.187379763,0.329707194
12,-79,0.745883875,0.544858079,0.679715636,0.665693721,0.024832987,0.877398397
12,-78,0.446121658,0.447148794,0.112066752,0.363148598,0.922756961,0.232154617
12,-77,0.34280526,0.9345805,0.992423465,0.606240805,0.397223455,0.993389288
12,-76,0.517527788,0.58155156,0.69037102,0.532932963,0.136781502,0.347609703
12,-75,0.080259401,0.703240302,0.983367108,0.225923301,0.7356299,0.27617981
12,-74,0.183383453,0.561530707,0.8676649,0.012803009,0.809679236,0.177331549
12,-73,0.780614149,0.429901748,0.396953175,0.482359351,0.967880625,0.511778636
12,-72,0.341039219,0.54479577,0.849739921,0.662213143,0.126120057,0.678605794
12,-71,0.571290173,0.04688952,0.947532145,0.13462883,0.650763279,0.107910905
12,-70,0.410722369,0.745317734,0.604268507,0.631872378,0.052408792,0.234797523
12,-69,0.518340991,0.271126634,0.418273116,0.136434424,0.444917522,0.417382418
12,-68,0.417128688,0.594987454,0.119307874,0.243906182,0.363980109,0.571636913
12,-67,0.324452395,0.881677377,0.24313801,0.535538728,0.88833227,0.332528401
12,-66,0.347990325,0.149921666,0.562001043,0.006163402,0.922129026,0.000723826
12,-65,0.977723644,0.3704641,0.417837716,0.504035961,0.59645373,0.147119894
12,-64,0.488057829,0.246783629,0.936711195,0.897893311,0.689353469,0.157731931
12,-63,0.63455383,0.484147931,0.187563098,0.149237943,0.441147199,0.298256875
12,-62,0.059776292,0.371300327,0.81942272,0.271460826,0.750147395,0.512880617
12,-61,0.925092522,0.555338715,0.195942235,0.503333213,0.314354879,0.835972642
12,-60,0.618193993,0.928039869,0.146525463,0.396931813,0.647416481,0.515987305
12,-59,0.266911235,0.538622135,0.572144658,0.116613783,0.442189349,0.467260809
12,-58,0.419252437,0.144274396,0.331927036,0.119241761,0.882811532,0.51250683
12,-57,0.865535459,0.31209775,0.221803836,0.95771075,0.243034166,0.975192171
12,-56,0.366983946,0.822012859,0.38011351,0.12865552,0.162847517,0.01275104
12,-55,0.240530092,0.66129428,0.801462048,0.00238594,0.360783682,0.327981948
12,-54,0.788910925,0.707260774,0.985552083,0.37427566,0.323984688,0.013207562
12,-53,0.256628046,0.557726058,0.333252682,0.640223276,0.949969479,0.950424631
12,-52,0.558264865,0.821235899,0.759876136,0.971684706,0.640854755,0.705732539
12,-51,0.590717997,0.609155841,0.709428571,0.162566884,0.599698398,0.3097328
12,-50,0.213542438,0.06512928,0.056964389,0.646476871,0.502037105,0.424026104
12,-49,0.147052328,0.360509173,0.362169639,0.17905539,0.230373344,0.719050485
12,-48,0.558280923,0.885284709,0.368467041,0.649251263,0.843169994,0.226547045
12,-47,0.776131503,0.04225481,0.233711898,0.803155135,0.737037711,0.488757303
12,-46,0.519941094,0.075063988,0.798929665,0.81623217,0.161700999,0.375437639
12,-45,0.390409619,0.010452118,0.793921119,0.623905358,0.708410755,0.656160361
12,-44,0.5966092,0.593782179,0.128700989,0.386441407,0.674203618,0.768349114
12,-43,0.666499037,0.424068373,0.674149676,0.072331932,0.196091404,0.779433327
12,-42,0.614933011,0.183798812,0.596500806,0.886247769,0.94581609,0.086444118
12,-41,0.883787977,0.114494681,0.284159184,0.115095745,0.492971552,0.923279894
12,-40,0.148086427,0.42427171,0.70320392,0.741162835,0.48822078,0.947551521
12,-39,0.233888198,0.134761062,0.280958993,0.079675211,0.028702729,0.059689319
12,-38,0.184887843,0.991548865,0.93352748,0.443065307,0.406251248,0.470475177
12,-37,0.554294318,0.01993877,0.371697312,0.392607171,0.235876846,0.331629132
12,-36,0.660018825,0.507750998,0.038541881,0.617080819,0.015756981,0.774129641
12,-35,0.029682816,0.507406946,0.74750631,0.475628421,0.020629442,0.205987149
12,-34,0.371253441,0.131008373,0.011751856,0.028052405,0.885143307,0.544742474
12,-33,0.4480899,0.509795642,0.993676647,0.697269171,0.617278328,0.818665005
12,-32,0.988058038,0.196397374,0.169602108,0.184586726,0.130249359,0.15549314
12,-31,0.191633425,0.741019891,0.835599766,0.109529513,0.681246084,0.833317216
12,-30,0.62155522,0.75565678,0.25130256,0.504974462,0.271561509,0.09798807
12,-29,0.24442666,0.720625646,0.510474749,0.475614093,0.153527551,0.583992292
12,-28,0.861680043,0.350644045,0.06386884,0.961562885,0.345381391,0.2219098
12,-27,0.049559765,0.810690514,0.695273756,0.579870383,0.495337411,0.633499938
12,-26,0.590793959,0.378398114,0.544213878,0.08517561,0.525926617,0.147714451
12,-25,0.831614064,0.566284555,0.664420045,0.869957945,0.087025929,0.309959381
12,-24,0.990450434,0.049861791,0.467359245,0.670840815,0.419481714,0.060711555
12,-23,0.162838669,0.335392534,0.088904017,0.336112845,0.501406571,0.413185652
12,-22,0.892356697,0.569853336,0.345847882,0.116955875,0.573474575,0.831968025
12,-21,0.120921778,0.993212298,0.276544745,0.677505804,0.231136864,0.409296929
12,-20,0.695510545,0.746473463,0.015774878,0.497910348,0.946347373,0.133106511
12,-19,0.465149334,0.922433794,0.525172646,0.687024847,0.481890401,0.81337347
12,-18,0.030772781,0.58553842,0.540726211,0.046351098,0.797186757,0.566412588
12,-17,0.696234806,0.330677809,0.203903712,0.848900365,0.290915746,0.917899364
12,-16,0.131248382,0.328354698,0.320484687,0.878597481,0.411716468,0.234710935
12,-15,0.79047941,0.048467321,0.945312742,0.402305462,0.535477885,0.580369583
12,-14,0.755892263,0.823833699,0.240299135,0.022581484,0.447305318,0.189211695
12,-13,0.606841419,0.468425233,0.535319735,0.507352917,0.648866896,0.466358489
12,-12,0.841422151,0.459018032,0.571668188,0.623892546,0.582770046,0.146070029
12,-11,0.510936555,0.443388829,0.708289847,0.109413592,0.764122193,0.467171947
12,-10,0.336871493,0.434827947,0.046146766,0.376488083,0.819589864,0.109068639
12,-9,0.98209405,0.70114983,0.527334131,0.668006557,0.856084552,0.377859086
12,-8,0.203153862,0.239791943,0.097349175,0.5029642,0.552149944,0.586438994
12,-7,0.814216306,0.591039351,0.642639633,0.632190417,0.996513978,0.963565369
12,-6,0.041268296,0.455503086,0.890922848,0.803866194,0.899528737,0.269330635
12,-5,0.026283267,0.649010323,0.148870407,0.747119381,0.929153754,0.791548388
12,-4,0.288187532,0.589955817,0.415229136,0.146603544,0.805663509,0.394292736
12,-3,0.736715925,0.013357639,0.428650624,0.573920106,0.635936059,0.30685813
12,-2,0.626774954,0.721293903,0.905785187,0.945038922,0.050015862,0.721150437
12,-1,0.715209681,0.847676109,0.854696445,0.851553129,0.897609496,0.114676879
12,0,0.08315092,0.497301602,0.029741844,0.144216319,0.430314385,0.749707042
12,1,0.194646864,0.291111627,0.840612428,0.605479896,0.200904976,0.532406059
12,2,0.829858717,0.727878492,0.938552513,0.181238779,0.937623552,0.16147839
12,3,0.640166439,0.606124522,0.389393002,0.448711824,0.990205203,0.415496613
12,4,0.130730429,0.421268405,0.331148105,0.668355327,0.742420243,0.066828527
12,5,0.089261768,0.335488905,0.715013029,0.880661145,0.83254487,0.92229096
12,6,0.382574722,0.650458777,0.900939877,0.97882529,0.803246982,0.252375597
12,7,0.790437737,0.96487604,0.421025217,0.286132433,0.224984081,0.648221559
12,8,0.526797833,0.06615483,0.591667904,0.226474492,0.650546413,0.600813474
12,9,0.816046099,0.337296858,0.020793845,0.814501225,0.451050842,0.581615889
12,10,0.436548278,0.79848837,0.156564484,0.796402791,0.205387836,0.529777958
12,11,0.801432294,0.757623205,0.546469532,0.931602554,0.147692135,0.586981249
12,12,0.11249055,0.767827293,0.651615429,0.565614288,0.263442387,0.335992602
12,13,0.924380934,0.116209891,0.940876219,0.807295642,0.169771689,0.249476452
12,14,0.069889553,0.329926771,0.07049454,0.390447997,0.944862109,0.718122585
12,15,0.167274814,0.72280035,0.339026585,0.541705696,0.567520591,0.158439962
12,16,0.330212734,0.394822446,0.539562708,0.041731329,0.593590031,0.456341708
12,17,0.979541484,0.994031606,0.237630813,0.315923276,0.017194129,0.296639067
12,18,0.58129754,0.411656497,0.978850302,0.568804198,0.134738927,0.415123625
12,19,0.354682747,0.870604812,0.868431186,0.378982493,0.909416797,0.736474237
12,20,0.656239652,0.620937857,0.266262761,0.27052716,0.4059057,0.231755115
12,21,0.593512069,0.57955121,0.817206049,0.833778942,0.610890268,0.197038438
12,22,0.112140656,0.782579763,0.752926507,0.551952968,0.674847939,0.017222441
12,23,0.78206594,0.010009275,0.993873536,0.328821627,0.442769782,0.936288572
12,24,0.493513638,0.710821735,0.24671936,0.585245098,0.936223536,0.944904576
12,25,0.955987727,0.105786756,0.629385167,0.508878308,0.580112659,0.347938476
12,26,0.819437411,0.602626951,0.395658539,0.567000112,0.74634596,0.459674591
12,27,0.240972469,0.727035297,0.210422803,0.967476125,0.864703983,0.801329459
12,28,0.240127402,0.007188163,0.04103957,0.273151025,0.926345097,0.97604405
12,29,0.297182142,0.738835786,0.577281676,0.371663406,0.297409948,0.039766846
12,30,0.723358885,0.881381835,0.411990061,0.396943771,0.470824218,0.126391559
12,31,0.763958208,0.925914511,0.33737578,0.340296314,0.676176572,0.680012304
12,32,0.474418911,0.154236881,0.598585408,0.038450445,0.20447619,0.412969412
12,33,0.34549009,0.815605354,0.961786637,0.463509954,0.475194976,0.023441131
12,34,0.169587711,0.389998599,0.018185008,0.293356321,0.762490281,0.105414777
12,35,0.045012791,0.405905147,0.422637115,0.627307006,0.868823253,0.13803245
12,36,0.0135,0.68794147,0.321113775,0.94487699,0.986963085,0.418282782
12,37,0.993394466,0.972125014,0.532645968,0.400875316,0.323812486,0.36714781
12,38,0.610907971,0.862906652,0.892116145,0.699271531,0.520593865,0.029287564
12,39,0.474988585,0.471447947,0.097539146,0.538086147,0.858223968,0.749498807
12,40,0.467132514,0.139372275,0.713490485,0.709161956,0.456131151,0.949635207
12,41,0.04963068,0.17116816,0.885231184,0.520529803,0.477532601,0.303110153
12,42,0.285185058,0.830667954,0.79286401,0.922452775,0.040083702,0.807951831
12,43,0.623212391,0.344680086,0.590616033,0.290955828,0.503270502,0.907021301
12,44,0.762635953,0.724441605,0.347922108,0.71036791,0.854124866,0.250918844
12,45,0.365868342,0.980213816,0.088659638,0.326373811,0.859426617,0.129579695
12,46,0.259029332,0.861023296,0.077932106,0.531943429,0.895638641,0.915208865
12,47,0.594342805,0.501758025,0.852794081,0.602934245,0.853195164,0.84046479
12,48,0.088971023,0.267807218,0.130917556,0.505886599,0.975734841,0.314999408
12,49,0.549160558,0.916329597,0.644195692,0.18791701,0.001319936,0.718275429
12,50,0.344078635,0.809540897,0.276362476,0.266139765,0.654125032,0.35226576
12,51,0.76941954,0.999774479,0.696231095,0.080703889,0.82889774,0.884847327
12,52,0.921695993,0.441913127,0.544955111,0.217189866,0.472452717,0.752753254
12,53,0.795196768,0.357457508,0.061657381,0.967237273,0.511140809,0.429743527
